SongID,Lyrics
696,"

Ruthe yaar ko tu sajana manaale
Ruthe yaar ko tu sajana manaale
..Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna.. - [2]

Jaake kadamon me, sar too jhuka de
Jaake kadamon me, sar too jhuka de
Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna

Kya zindagi hai pyaar bina
Naa koyee khushihai yaar bina
Kya zindagi hai pyaar bina
Naa koyee khushihai yaar bina

Re ankhiyo jo nir vagada
Re ankhiyo jo nir vagada
Jake kadamo me, sar too jhuka de
Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna

Ankhiyada tara hai yaar pyaara
Woh hi sahara hai, woh hi kinara
Ankhiyada tara hai yaar pyaara
Woh hi sahara hai, woh hi kinara


Kee galiya chhupee re labhada
Jake kadamo me, sar too jhuka de
Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna

Ruthe yaar ko tu sajana manaale
Ruthe yaar ko tu sajana manaale
..Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna.. - [2]

Jaake kadamon me, sar too jhuka de
Jaake kadamon me, sar too jhuka de
Nahee teraa koyee mul lagna
Nahee teraa koyee mul lagna...

"
697,"

..Meri jindagee Meri jaan tu
Meri aashikee Meri shaan tu.. - [2]
Meri dhup tu Meri chhanv tu
Meraa maan tu imaan tu

..Meri jindagee Meri jaan tu
Meri aashikee Meri shaan tu.. - [2]

Kadam tere chum lu mai,
Haath teraa thaam lu
..Ho musibat agar khuda toh,
Bas teraa hee naam lu.. - [2]

Meraa naam tu
Meraa naam tu, meraa kaam tu
..Meri jindagee Meri jaan tu
Meri aashikee Meri shaan tu.. - [2]

Har disha me tu hee tu hai,
Har jagah teraa asar
Har satete tu likha hai, har jagah teri nazar
Har satete tu likha hai, har jagah teri nazar


Meraa raam tu
Meraa raam tu , meraa saham tu
..Meri jindagee Meri jaan tu
Meri aashikee Meri shaan tu.. - [2]

Meri dhup tu Meri chhanv tu
Meraa maan tu imaan tu
..Meri jindagee Meri jaan tu
Meri aashikee Meri shaan tu... - [2]

"
698,"

Hain kahaan yaar mera
He hawaan tu bata
Hain kahaan yaar mera
He hawaan tu bata

Dhundu kya usako jamin pe
Ya phir aasamaan pe
Tu hi kuchh bata, bata
..Hain kahaan yaar mera
He hawaan tu bata.. - [2]

Aisa lagta hai, hai wo yahi kahi
In fizaaon se khushboo aa rahi hai
In fizaaon se khushboo aa rahi hai

Dil yeh kehta hai, hai woh yahi kahi
Kuchh chham chamsi aahat ho rahi hai
Kuchh chham chamsi aahat ho rahi hai

Hain kahaan pyaar mera
Hain kahaan pyaar mera
Hey hawaan tu bata

Dhundu kya usako jamin pe
Ya phir aasamaan pe
Tu hi kuchh bata, bata
..Hain kahaan yaar mera
He hawaan tu bata.. - [2]

Kaise dhundu use, jaau bhi to kahaan
Dil mein betaabi si ho rahi hai
Dil mein betaabi si ho rahi hai


Ji sakta nahi tanha main uske bina
Dil mein uljhan si ho rahi hai
Dil mein uljhan si ho rahi hai

Kahaan hai gamkhaar mera
Kahaan hai gamkhaar mera
He hawaan tu bata
Dhundu kya usako jamin pe
Ya phir aasamaan pe
Tu hi kuchh bata, bata
..Hain kahaan yaar mera
He hawaan tu bata... - [2]

"
699,"

All you guys of there
Have you ever be in love
You know what a feels to be in love
Come with me...

Mujhe dard rehta hai
Dil me dard rehta hai
Mujhe dard rehta hai
Dil me dard rehta hai - [2]

Mujhe dard rehta hai
Dil me dard rehta hai
Mujhe dard rehta hai
Dil me dard rehta hai

Mujhe bhukh nahi lagti
Mujhe pyaas nahi lagti
Mujhe bhukh nahi lagti
Mujhe pyaas nahi lagti

Mujhe dard rehta hai
Dil me dard rehta hai
Mujhe dard rehta hai
Dil me dard rehta hai


Mujhe dard rehta hai
Dil me dard rehta hai
Mujhe dard rehta hai
Dil me dard rehta hai

Sara din tadpati hoon
Sara raat jagti hoon
Sara din tadpati hoon
Sara raat jagti hoon

Jaane kya hua mujhko
Jaane kya hua mujhko
Jaane kya hua mujhko
Koi de dawa mujhko...

"
700,"

Aey handsome
Akele ho
Shadi nahi ki
Pyaar bhi nahi

Hey Mr. Dj 
Play my song
Its show time

Karle pyaar karle pyaar o yaara
Chori se hai yeh to dil hamara
Karle pyaar karle pyaar o yaara
Chori se hai yeh to dil hamara

Na na sikha to kya jina
Kabhi to hai paas hai aana
Bahon me leke kyu na machlana
Sise sa tum sambhalna


Na na sikha to kya jina
Kabhi to hai paas hai aana

So you wanna be my lover boy
Are you ready to do this thing 
Hey Mr. i am asking one more time
Are you ready ?
Let's do it...

"
701,"

Outrageous.. outrageous
Outrageous.. outrageous

Tune kya jaadu kya
Ab to hiu pagal piya
Meetha dard tune diya

Tera jaadu chal gaya
Jaane yeh kya ho gaya
Tujhpe hoon janam fida
Baby i am in love

Yeh deewanapan
Kehta hai mera mann
Baby let me have some fun

Outrageous.. outrageous
Outrageous.. outrageous

Meri yeh kaatil ada
Khud pe hoon me to fida
Kuch kuch hota hai piyaa


Tera mujhpe yah nasha
Yeh hai kaisi hai sajaa
Isme to hai woh maza
Baby i am in love

Yeh deewanapan
Kehta hai mera mann
Baby let me have some fun

Outrageous.. outrageous
Outrageous.. outrageous...

"
702,"

Yaa ya ya aha..
Love at first site.
Love at first site..
Love at first site...

Pehli naza mein churte piya hai
Hum ko mohabbat me o jaaneja
Pehli naza mein churte piya hai
Hum ko mohabbat me o jaaneja - [2]

Bahon me aakar tumko kaha
Hans kar me dedu apne jaan

Pehli naza mein churte piya hai
Hum ko mohabbat me o jaaneja
Pehli naza mein churte piya hai
Hum ko mohabbat me o jaaneja -[2] 

Bahon me aakar tumko kaha
Hans kar me dedu apne jaan...

"
703,"

U gimme fever.. u gimme fever
U gimme fever.. u gimme fever

Tera yoon aana
Chupke se hasna
Deewana karna

Dil me basna
O bolo.. aa beso
O bolo 
U gimme fever

Tera yoon aana
Chupke se hasna
Deewana karna


Dil me basna
O bolo.. aa beso
O bolo 
U gimme fever...

"
704,"

Anjaane chehre, begaane raste
Phir bhi afsana ban hi gaya
Khaamosh hum the
Khamosh tum ho
Phir bhi dil ne
Sab sun liya he

Raahon mein hai khadi
Khwabon ki woh pari
Sun zara

Dekhne mein bhola hai
Dil ka salona
Bombai se aayaa hai
Baabu chillanaa - [2]

Anjaane chehre, begaane raste
Phir bhi afsana ban hi gaya
Khaamosh hum the
Khamosh tum ho
Phir bhi dil ne
Sab sun liya he

Raahon mein hai khadi
Khwabon ki woh pari
Sun zara

Dekhne mein bhola hai
Dil ka salona
Bombai se aayaa hai
Baabu chillanaa - [2]

Aa haan
Put yo body down
Put yo body down
Body down - [2]

Yea yeah yeah

Put yo body down
Put yo body down
Body down

Mithi mithi noor pe tum, use na banana ji
Mithi mithi noor pe tum, use na banana ji
Hasino ka shehzaada hai
Hasino ka shehzaada hai
Hasina udana re

Dil udale jaayega chhodo bachpana
Bombai se aayaa hai
Baabu chillanaa

Anjaane chehre, begaane raste
Phir bhi afsana ban hi gaya
Khaamosh hum the
Khamosh tum ho
Phir bhi dil ne
Sab sun liya he
/

Raahon mein hai khadi
Khwabon ki woh pari
Sun zara

Dekhne mein bhola hai
Dil ka salona
Bombai se aayaa hai
Baabu chillanaa - [2]

Dekhne mein bhola hai
Dil ka salona
Bombai se aayaa hai
Baabu chillanaa...

"
705,"

Aankhiyon ke teero se
When I get the feeling
That I'm gonna be alone
My heart is beating
In a single room

Jaise phoolon ka ho sama
Jaise khushboon ki fiza
Mere dil ki hai yeh sada
Kareeb aaja ja
O o o o
Girl I wanna be with you
O o o o 
You gotta feel this feeling too

Dil hai yeh dil hai
Dil ki boli kya kahe
Aankhiyon ki teero se
Sajana bura kyon dare - [2]

It's a Sunday morning
I'm walking down the lane
And I see you standing just hear what I got to say

Choti si hai yeh inteza
Kuch to kaho na oh meri jaan
Mere dil ki hai yeh sada
Kareeb aaja ja
O o o o
Girl I wanna be with you
O o o o 
You gotta feel this feeling too


Dil hai yeh dil hai
Dil ki boli kya kahe
Aankhiyon ki teero se
Sajana bura kyon dare - [2]

O o o o
Girl I wanna be with you
O o o o 
You gotta feel this feeling too

Dil hai yeh dil hai
Dil ki boli kya kahe
Aankhiyon ki teero se
Sajana bura kyon dare... - [4]

"
706,"

Yeh aaha o o.. o o 

Dekhiye
Pyaar mein hoti gustaakhiya
Boliye
Kyun nahi tum ham pe meherbaan

Aao baitho jara yahaan
Jaan vi jaaye ta jaan chali jaaye khuda
Ik pal rukana sun soniya
Pal pal teri yaad sataaye 
Khuda maan bhi ja sun soniya

Kahiye na kya ho gayi 
Humse yeh khata
Hey are bolo na 
Pyaar mein hoti gustaakhiya
Aao baitho jara yahaan,
Hey bolo ruthe ho kyun iss tarah


Jaan vi jaaye ta jaan chali jaaye khuda
Ik pal rukana sun soniya
Pal pal teri yaad sataaye,
Khuda maan bhi ja sun soniya

Jaan vi jaaye ta jaan chali jaaye khuda
Ik pal rukana sun soniya
Pal pal teri yaad sataaye,
Khuda maan bhi ja sun soniya... - [2]

"
707,"

Udata hoon aasmaan mein,
Beheka hoon iss jahaan mein,
Khoya hoon mai, badalon main
Mere pair hain zameen pe,
Aur sar pe hai khuda,
Keheta hoon mai, sun zara

I wanna hold you close to my heart,
I wanna touch you never be apart,
I wanna lay right next to you and never feel blue
I wanna feel the touch of your hand,
Wanna make luv to you in the sand,
Wanna feel the warmth of your breath,
Until death do us apart

Udata hoon aasmaan mein,
Beheka hoon iss jahaan mein,
Khoya hoon mai, badalon main
Mere pair hain zameen pe,
Aur sar pe hai khuda,
Keheta hoon mai, sun zara

Rahon main, chalte chalte
Jab kho jaati hain,
Kuch manzeelein
Josh hai, to manzilon ko
Kadamon main laake bitha,
Keheta hoon mai,
Sun zara

I wanna hold you close to my heart,
I wanna touch you never be apart,
I wanna lay right next to you and never feel blue
I wanna feel the touch of your hand,
Wanna make luv to you in the sand,
Wanna feel the warmth of your breath,
Until death do us apart


Udata hoon aasmaan mein,
Beheka hoon iss jahaan mein,
Khoya hoon mai, badalon main
Mere pair hain zameen pe,
Aur sar pe hai khuda,
Keheta hoon mai, sun zara

Rahon main, chalte chalte
Jab kho jaati hain,
Kuch manzeelein
Josh hai, to manzilon ko
Kadamon main laake bitha,
Keheta hoon mai,
Sun zara... - [2]

"
708," 

Jaanu nahi jaana kahaan
Main hoon deewana yahaan
Jaise tu hai paas mere 
Aur main hoon paas tere
Jaane kahaan ik pal mein ban gaya afsaana

Jaanu nahi jaana kahaan
Main hoon parwaana yahaan
Jaanu nahi jaana kahaan
Main hoon deewaana yahaan

Dekho in aankhon mein pyaar hai
Dekho in baahon mein intejaar hai
Jisko nahi pukara use milna ho dobara
Jaane kahaan ho tum kaise hai tumko paana

Jaanu nahi jaana kahaan
Main hoon parwaana yahaan
Jaanu nahi jaana kahaan
Main hoon deewaana yahaan

Dekho aur na sataana
Kuchh toh keh do farmaana
Jahaan bhi jaao tum
Har pal mujhe hi paana


Jaanu nahi jaana kahaan
Main hoon parwaana yahaan
Jaanu nahi jaana kahaan
Main hoon deewaana yahaan

Yeh.. yeh.. yeh..
Jaanu nahi jaana kahaan
Main hoon parwaana yahaan
Jaanu nahi jaana kahaan
Main hoon deewaana yahaan

Jaanu nahi jaana kahaan
Main hoon parwaana yahaan
Jaanu nahi jaana kahaan
Main hoon deewaana yahaan...

"
709,"

Bekhabar, tujhse me poochoon zara
Ye raat hai zulfon ka hai ye nasha
Humsafar haye, teri ye ada
Ye nazar ye husna ki shokiyan

In lamhon main zindagi bhar le
Aankhon se bandagi karele - [2]
Yun na dil ko tarsa

Paas hum door vo kya khata kar gaye
Dekh ke khuaf se aaj hum dar gaye
Pyaar hi pyaar main kya gazab kar gaye
Kya kare kya na kare in fasalon se mar gaye

Jaaneman tarse hain ye akhiyaan,
Vo makhmali badan sharmo haya
Humdam mere nazdik aa,
Rut hai javan yun na tadapa

In khabon ko dilkasheen kar de,
Honthon mein tu nami bhar de - [2]
Yun na dil ko tarsa

Paas hum door vo kya khata kar gaye
Dekh ke khauf se aaj hum dar gaye
Pyaar hi pyaar main kya gazab kar gaye
Kya kare kya na kare in fasalon se mar gaye


In lamhon main zindagi bhar le,
Ankhon se bandagi kar le
In khawabon ko dilkasheen kar de,
Honthon main tu nami bhar de
Ab to aa meri jaan aa

Paas hum door vo kya khata kar gaye
Dekh ke khauf se aaj hum dar gaye
Pyaar hi pyaar main kya gazab kar gaye
Kya kare kya na kare in fasalon se mar gaye

Paas hum door vo kya khata kar gaye
Dekh ke khauf se aaj hum dar gaye
Pyaar hi pyaar main kya gazab kar gaye
Kya kare kya na kare in fasalon se mar gaye...

"
710,"

Haseeno ki nigahon main
Khoya khoya sa hoon me
Gori gori bahon main
Soya soya sa hoon me - [2]

Ho tere aanchal ke havaon tale
Din raat main aahein bharta hoon
Tere husn ko dekh ke main
Roz shararat karta hoon

Ho tere anchal ke havaon tale
Din raat main aahain bharta hoon
Roz shararat karta hoon

Mohabbath ki raahon main
Dhundhta hoon tujhe main aksar
Aap jo na mile
To aur bhi hain yahaan humsafar

Haseeno ki nigahon main
Khoya khoya sa hoon me
Gori gori bahon main
Soya soya sa hoon me

Ho…
Ek pal main haan ik pal main na
Tere samne hai mera saar jahaan
Tera ghal gulabi honth sharabi
Jalvon ne tere madhosh kiya - [2]

Samjahiye na meri deewangi
Chalte chalte kahaan aa phasi
Kabhi yahaan kabhi vahaan
Yehi hai mere dil ki bebasi

Haseeno ki nigahon main
Khoya khoya sa hoon me
Gori gori bahon main
Soya soya sa hoon me


Mohabbath ki raahon main
Dhundhta hoon tujhe main aksar
Aap jo na mile
To aur bhi hain yahaan humsafar

Ho tere aanchal ke havaon tale
Din raat main aahein bharta hoon
Tere husn ko dekh ke main
Roz shararat karta hoon

Ho…
Ek pal main haan ik pal main na
Tere samne hai mera saar jahaan
Tera ghal gulabi honth sharabi
Jalvon ne tere madhosh kiya... - [2]

"
711,"

Rote hain naino main,
Liye hue ashkon ke sailaab
Dhundhte hain patharon pe,
Likhe hue tera hi naam

Sote hain seene pe,
Liye hue chand ka pahad
Rom rom main sarakti hai
Teri hi yaad, teri hi yaad,
Teri yaad..

Aey khuda kya gustakhi thi
Meri jo chubhti saza di
Mohabbat main tanhai ki
Aisi gehri fiza di
/

Kyun zindagi main bewaqt
Imtehaan leta hai
Dard bhari zubaan pe
Teri hi yaad teri hi yaad
Teri yaad..

Kahan hai tera rehemo karam jo
Dhundhta hai sara jahaan
Kahan hai tera rehem-karam jo
Dhundhti hain ye akhiyaan

Sote hain sine pe
Liye hue chand ka pahad
Rom rom main sarakti hai
Teri hi yaad, teri hi yaad
Teri hi yaad…

"
712,"

Gaaye jaaye re dil..

Mere qareeb kaun aaya,
Nigaahon pe woh chhaya
Hai uska mujhpe saaya,
Tere siva kaun - [2]

Dil gaaye jaa, gaaye jaa..
Gaaye jaaye re, gaaye jaaye re
Dil gaaye jaa, gaaye jaa
Gaaye jaaye re..

Phir se chala hai kaarvaan,
Dhoondhun main tera nishaan
O oh.. gaaye jaa

Khaamosh hain ab raahein
Chalte hi chalte jaayein
Manzil mujhe bulaayein (ill still be there)
Tere siva kaun - [2]

Dil gaaye jaa, gaaye jaa..
Gaaye jaaye re, gaaye jaaye re
Dil gaaye jaa, gaaye jaa
Gaaye jaaye re..
https://www.facebook.com

Phir se chala hai kaarvaan,
Dhoondhun main tera nishaan
O oh.. gaaye jaa

Gaayejaaye re..
Dil gaaye jaa, dil gaaye jaa

Oh my heart
Keep on singing,
Oh my heart
Keep on singing
Dilgaayejaa, dilgaayejaa,
Dilgaayejaa, dilgaayejaa
My heart.. oh my heart...

"
713,"

When we walk apart
We are still together
We don't have to say goodbye

Humse milte jaana
Zindagi mein phir kabhi
Humse milte jaana

Kehke
Khuda hafiz,
Tum chal diye apni raah
Wohi khuda le aayega phir
Tumhe mere paas yahaan

Kamsin masoom ho tum
Kitne saare rehzan wahaan
Aansun mein badle na
Tere chehre ka keh kahaan

Apni raahon mein chaldiye tum toh,
Keh gaye khudahafiz
Apni chaahat mein chhodke humko
Chal diye khudahafiz

Humse milte jaana, zindagi mein phir kabhi
We don't have to say goodbye
Humse milte jaana, zindagi mein phir kabhi

Tera pyaar meri wafa, zinda rahe waqt ki tarah
Waqt kabhi marta nahi waqt hi hai khuda

Saaton zameen saaton falak
Zikr kare yeh hi sada
Hafiz hai wo uski raza 
Milenge hum dono jahaan

Apni raahon mein chaldiye tum toh,
Keh gaye khudahafiz
Apni chaahat mein chhodke humko
Chal diye khuda hafiz


Humse milte jaana, zindagi mein phir kabhi
We don't have to say goodbye

Humse milte jaana, zindagi mein phir kabhi
We don't have to say goodbye

Humse milte jaana, zindagi mein phir kabhi
We don't have to say goodbye
Humse milte jaana

"
714,"

Hold on, you are never on your own
Hold on, you are never on your own

O raahi rehbaron ki sada 
Kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own
O raahi rehbaron ki sada 
Kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own

Hari bhari iss duniya se 
Jo hi tune paaya hai
De barabar hai maqsood
Aisa farmaaya hai
Ghabra na jaana pathar se
Raahon mein jo aata hai
kismat ka hai dava
Jo likha wo paata hai

O raahi rehbaron ki sada 
Kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own

Zarblagi sheeshe par, sheesha toot jaata hai
toot ke bhi dil tera kahin jud jaata hai
ishq hai ye nazuk hai kabhi haar maane naa
Dhaage sa hai kachha par umeedon se toote naa


O raahi rehbaron ki sada 
Kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own
O raahi rehbaron ki sada 
Kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own

You are never on your own… hold on
You are never on your own
O raahi rehbaron ki sada, kabhi toh kahin sunaayi de
O raahi rehbaron ki sada, kabhi toh kahin sunaayi de
O raahi rehbaron ki sada, kabhi toh kahin sunaayi de

Don't let go, hold on, you are never on your own
O raahi rehbaron ki sada, kabhi toh kahin sunaayi de
Don't let go, hold on, you are never on your own
Hold on

"
715,"

Kuchh toh paana hai aisa socha main
Tujhko khwabon mein maine jaana hai
Tu hai mere liye main hoon tere liye
Tu hai mere liye main hoon tere liye

Chehra chehra nigaahon mein
Uska pehra raahon mein

Wherever you are it's always too far
I wanna be there with you
Wherever you are, i wanna be there
I wanna be there with you

Din bulaata hai sun lo tum
Tumko meri kasam tum ko meri kasam

Chehra chehra nigaahon mein
Uska pehra raahon mein

Wherever you are it's always too far
I wanna be there with you
Wherever you are, i wanna be there
I wanna be there with you

Kuchh toh paana hai aisa socha main
Tujhko khwabon mein maine jaana hai


With you with you i wanna be there with you
Wherever you are it's always too far
I wanna be there with you
Wherever you are, i wanna be there
I wanna be there with you

Wherever you are it's always too far
I wanna be there with you
With you with you
Wherever you are i wanna be there
I wanna be there with you...

"
716,"

Duniya ke samandar mein dekhi
Tinke ki tarah apni hasti
Duniya ke samandar mein dekhi
Tinke ki tarah apni hasti

Duniyaa ke..

Main akela chalta jaaoonga
Zamaane ki bheed se 
Nahin hona mujhe shaamil
Apni hai manzilein

Meri bandagi tere liye
Zindagi mein koi aur nahi

Duniyaa ke..

Main kisi se kuchh na kehta
Khud hi khoya rahoon
Meri raahe rahein roshan
Rab se main yeh kahoon


Meri aarzoo berung sahi
Meri soch mein koi aur nahi

Duniya ke samandar mein dekhi
Tinke ki tarah apni hasti
Kahin door mujhe bhi jaana hai,
Kahin door pe hai meri basti

Duniyaa ke..

"
717,"

Dil mein wo hai ke
Dil ki hum kahe
Jaise hum hain waise hi
Humein tu rehne de
Jo bhi socha ho sahi
Ye zaroori toh nahi 

Reh bhi jaaye kuchh kami
Toh samjau bataau kisi se
Ab rehne de

Keh de toh keh de
Chup to chup rahe
Badle toh badle 
Kya ab hum kahe rehne de

Baate kitni hai kahi 
Kuchh adhoori reh gayi
Kuchh abhi bhi ankahi
Kyon bataau chhupaau kisi se
Ab rehne de

Samjhe na samjhe apne bhi hume
Sehle toh sehle
Na bhi keh sake rehne de

Chehre sabke hai kayi,
Kuchh apno mein hai abhi
Kuchh abhi bhi ajnabi
Yeh tanhaai parchhai
Yahi pe ab rehne de

O rehne de

"
718,"

I could spend my life tryin'
Hard to make sense of this world
But i know i came alone
And i'll leave alone
And i don't know where i'll go
But i know that i'll go somewhere

Yeh zindgi chali manchali,
Meri bekhudi se kya ye keh gayi
O rehnuma mujhko de bata,
Phaili in hawaaon ne mujhse kya kahaa

Chaar disha se goonje
Teri sada aur koi nahi yaara
Naadan hoon main
Tujhko na maine pehchana

Ooo yeah..
This is your life every ones watching you
You're the star of the show

Yeh zindgi dekho toh zara
Phaila hai ujaala bikhra hua
Teri yaadon ne bus mujhko
Yun chhooaa sulgaa hai yeh pal
Har lamha lagta bus dhuaan hi dhuaan

Ooo yeah..
This is your life every ones watching you
You're the star of the show

Khaamoshiyaan kyon hai darmiyaan,
Guzare har zamaana koi hai kahaan

I could spend my life tryin'
Hard to make sense of this world
But i know i came alone
And i'll leave alone
And i don't know where i'll go
But i know that i'll go somewhere


Yeh zindgi chali manchali,
Meri bekhudi se kya ye keh gayi
O rehnuma mujhko de bata,
Phaili in hawaaon ne mujhse kya kahaa

Ooo ye.. this is your life every ones watching you
Ooo ye.. this is your life every ones watching you
Ooo ye.. this is your life every ones watching you...

"
719,"

Niklaa main toh har din karke wada khudse naya
Kalke baare mein sochu kyon honatha ho gaya
Agla-pagla kala-bagla raag mein deta kaisa
Kaun hai meri kahani pe lagaayega ik paisa

Bolo ek do teen kahaani kamaal hai
Paisa sawaal hai chaar paanch chhe teri majaal hai
Tere himmat ki teri misaal hai
Main kya karoon main kya karoon
Kaisa samjhaau ki meri kahaani mein kitne afsaane hai
Kaise kahoon ki wo main hoon
Kaise kahoon ki wo main hoon
Miyaaooo...

Teen saupensath (365) aadhe khunsat sub se milta jaaoon
Mere charcha koi karta kyon bata na paau
Tere paas toh main na aaya karke tum mujh se na kehna
Kya yeh aisa ho sakta hai kauwa ban jaaye maina

Bolo re (ek do teen) kahaani kamaal hai
Paisa sawaal hai (chaar paanch chhe) teri mazaal hai
Himmat ki teri misaal hai
Main kyakaroon main kya karoon
Kaisa amjhaau ki meri kahaani mein kitne afsaane hai
Kaise kahoon ki wo main hoon 
Kaise kahoon ki wo main hoon

Sarpe mera saya tera aur khuli zameen hai
Jo main karna chaahu tujhpe toh mera yaqeen hai
Rasta jispe chalta hun main ab mushkil wo nahi hai
Yeh banda tera duniya mein gaya guzra toh nahi hai


Bolo re (ek do teen) kahaani kamaal hai
Paisa sawaal hai (chaar paanch chhe) teri mazaal hai
Himmat ki teri misaal hai
Main kyakaroon main kya karoon
Kaisa amjhaau ki meri kahaani mein kitne afsaane hai
Kaise kahoon ki wo main hoon 
Kaise kahoon ki wo main hoon

Main kyakaroon main kya karoon
Kaisa amjhaau ki meri kahaani mein kitne afsaane hai

Main kyakaroon main kya karoon
Kaisa amjhaau ki meri kahaani mein kitne afsaane hai
Kaise kahoon ki wo main hoon 
Kaise kahoon ki wo main hoon
O.o.oo
Kaise kahoon ki wo main hoon 
Kaise kahoon ki wo main...

"
